"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","hsa-miR-615-3p","239/891",7.61757252540992e-16,2.46809349823282e-12,0,0,1.63062574410092,56.7635558060007,"IPO13;EIF4A1;RPL5;CERK;KDELR1;CCNF;PITPNA;XYLT2;HNRNPR;SLC4A2;SMC3;MKI67;HS6ST1;NUBP1;PSMD8;LSM12;ALKBH5;ZFYVE27;PSMD2;RPL36;PWWP2A;FAM53B;SOX8;ATXN7L3;SEPHS2;SRRM2;RPL21;RPL23;RFX3;ACTN4;CPT1C;CDC34;CDC37;MAP1A;CD2BP2;DXO;VDAC1;TMEM126B;PRR12;PLBD2;LRPAP1;MAGED1;NPRL3;NOLC1;ZBTB4;PRPSAP1;PCNX3;LARP1;PPP4C;PDCD11;SARAF;RHBDL3;ST3GAL2;SPTBN1;CTC1;JUP;GADD45A;ERLIN1;MAD2L1BP;CDC6;MRPL23;SMARCA2;MRPL21;MED13L;HNRNPL;PPP5C;ADCK2;NMT1;PAF1;RNPS1;EZH1;BTG3;ARF1;MRPS15;SMG1;UBXN1;CLTC;HIST2H2AB;MRPL38;OSBPL11;SIPA1L3;MTG1;CIC;HRAS;PGAM1;COMMD2;ANO6;MRPL46;PGM2L1;PDRG1;KAT2A;RAD51D;NCOR1;CANX;RARA;RAPGEF2;TUT1;CDC42EP1;ALDOC;ALDOA;GART;STK40;DBN1;SF3B2;TOMM40;DLST;FSTL1;RBM15B;GGA3;UBN1;LMNA;RPS3;CTNNA1;FLNA;CCT8;HEATR6;CCT7;DYNC1H1;MPP2;SF3A1;NR1H2;RPA1;SYVN1;AP3D1;UBE2G2;AP2B1;TJP1;SHKBP1;NDUFAB1;NBR1;MEGF8;DGKE;RPP30;TACO1;MRFAP1;WBP1L;PVR;THG1L;SLK;CCND2;LAMP1;CDH2;SALL2;RNF19A;SIRPA;NUDT16;TLE3;USP7;LIG1;TUFM;MATR3;KPNB1;TEDC2;CNP;PEF1;PSMD13;MAZ;KLHL11;CORO1A;SUPT6H;PRPF8;TIMM50;UBB;UBC;PLXNA1;MYH14;NPTX1;ESRRA;PRNP;UVRAG;HSPA8;FUS;HSPA4;TMEM132A;MSN;ZZEF1;TMEM115;REEP4;CHMP2A;SERINC3;SAE1;LSM14A;GALK1;USP36;CUEDC2;ACADVL;DDX42;ARRB2;YBX1;PKD1;BICD2;IRF2BPL;SART1;FLCN;SNRNP70;PPP6R3;NUP62;WDR6;UNKL;PELP1;TPRN;POLG;PROSER1;ELAC2;TRPC1;CKAP4;EPN2;SFPQ;ACOX1;DCTPP1;GAPDH;BCAT2;PLEC;GTF3C1;GOSR1;FURIN;NXF1;GANAB;NCLN;POLR2A;HECTD3;MXI1;NRIP1;BUB3;MTA2;GADD45GIP1;PPP1R14B;SPAG7;TAF15;NTRK3;FBXL19;MYO19;BCKDK;IMPDH1;ASB6;P4HB;VIM;EIF3C;NECTIN1",239
"2","hsa-miR-484","234/890",1.71807667722633e-14,2.78328421710666e-11,0,0,1.5983060687818,50.6582882302851,"EIF4A1;CYFIP1;RPL5;APP;CCNF;SLC4A2;MKI67;TSEN54;ACTB;DCAF7;PSMD8;LSM12;ALKBH5;TRIM28;SNRPD2;RPS18;RPL36;BBX;CCDC97;ATXN7L3;SEPHS2;RPL21;COG1;JMJD6;DHX40;CDC34;CD2BP2;FAR1;NHLRC2;TLN1;FLII;NOLC1;SLC5A2;ZBTB4;BLOC1S6;LARP1;CYB5R3;SERPINH1;DHX38;RCE1;MAP4;RAB11FIP3;ST3GAL2;SLC19A1;TMEM184B;PMM2;PARVB;SLC6A8;TMEM98;ADCK2;RPS29;RPL27A;INTS5;CREBRF;PSMG1;GRB2;TMEM9B;RPS24;CEP89;RPS23;PYGB;BTG1;FKBP14;PHF23;CLTC;SETD7;SNX11;BRCA1;ZNF48;AKAP13;CHAF1B;MTG1;C1QBP;NCS1;MLX;ANXA6;KIF1C;TNKS1BP1;ELOB;FGFBP3;CTSD;GIT1;COX8A;VKORC1;ELOVL1;SREBF1;TMED9;PCYT1A;CLUH;RING1;TNFRSF12A;SPHK1;PGAM1;TSC22D3;MRPL46;TOMM40L;RNF167;TUBB2A;NCOR1;PTRH2;TUT1;GART;STK40;SF3B2;TOMM40;TM9SF3;FAM129B;PSMC3IP;PURA;ASNA1;FLNA;FLNB;EMC6;LDLR;MPP2;AP3D1;GTF2H4;NLE1;SKI;PER1;PSMC5;GPAM;LYRM7;TAOK2;MEGF8;EEF1AKMT2;NDUFA13;IRS2;CASC3;MSI2;AUP1;UBE2Z;IGF1R;NPEPPS;SLK;LAMP1;SALL2;ARHGDIA;CFL1;DGAT1;APLP1;ACLY;GEMIN4;SQSTM1;KPNB1;LRRC58;RTN3;METTL2B;BRI3;ABHD2;CLEC16A;PRPF8;PLD3;HSP90B1;SAV1;TIMM50;STIP1;KLC2;MAN2A2;G3BP1;DVL2;PLXNA1;NDUFV1;ATP6V1F;CPSF7;TNK2;DSTN;FUZ;DHCR24;SUPT5H;ZZEF1;COPS3;BAMBI;GNB2;SRPRA;MAP3K10;BLMH;LRCH4;NFE2L1;EIF4G2;BCL2L1;YWHAE;B4GALT1;MAST3;CCDC47;ECE1;TNFAIP1;DDX41;YBX1;CHTF18;PKD1;PAGR1;CASP7;OPA3;ACP4;UBTF;FLOT1;TRIM65;SCYL1;POLG;EED;ELAC2;ARAP1;TRAF7;PKM;AKT1S1;LUC7L3;GAPDH;BCAT2;GTF3C1;DCTN5;NUFIP2;FURIN;ZBTB45;ATP1A1;MRM3;GANAB;POLR2A;HECTD3;CDC37L1;SAP18;SEC11A;SPAG9;KCNJ14;CCS;WEE1;SCD;DNAJA3;MGAT4B;RBM42;P4HB;CLUAP1;EIF3A;TNRC6A",234
"3","hsa-miR-744-5p","130/435",1.32031533350693e-12,1.42594056018748e-09,0,0,1.81672081892185,49.6930380106783,"EIF4A1;LIPA;ACTB;CXCL16;POFUT2;RASSF1;TRIM28;AKT2;ARHGDIA;RPL37;SBF1;IER5;FAAP100;PIAS4;SRRM2;NANOS1;TLE3;F2R;FNDC3B;TSC2;ACTN4;ATXN2L;CTDNEP1;KCTD11;VDAC1;MATR3;PRR12;STAM2;KPNB1;NOTCH2;INO80E;PSMD11;SLC35D1;NDUFB10;MRPL11;BCL2L12;RAI1;PRDX5;FAM171A2;LARP1;CYB5R3;IRAK1;G3BP1;SYMPK;SMYD4;TGFB1;OSBPL5;SURF4;IRF2BP1;MEX3D;GIPC1;GNB2;NMT1;UBE2N;UBE2O;MAFK;CDK12;FGFR1;PYGB;GSK3B;GSK3A;ILK;DUSP18;YBX1;AP2A2;ZCCHC14;PAGR1;TMEM189;HINT1;PRX;NCS1;RACK1;SH3BGRL3;COLGALT1;PELP1;LYPLA2;SREBF1;CLUH;PLEKHG2;PDPK1;TSC22D3;MINK1;VPS37C;URB1;MRPL46;POMGNT1;TAPBP;ARHGEF2;GART;CD44;CEBPA;TP53I13;RNASEK;SGMS1;LIN37;NUFIP2;WDR45B;MGRN1;WBP2;SRSF1;LRP3;THBS2;AGPAT2;TM9SF3;POLD3;CYTH2;MNT;GGA3;SLX4;POLR2A;CTNNA1;CKB;ANKRD52;LDLR;PAK4;SF3A1;NDE1;FBXL19;AP3D1;SAMD4B;AP2B1;GFER;SCAF4;TBX2;PPP1CA;SKI;IRGQ;EIF3K;TSR1;NECTIN1",130
"4","hsa-miR-92a-3p","329/1404",1.59447459732834e-12,1.29152442383596e-09,0,0,1.42450142450142,38.6958359544467,"KDELR1;MAML1;POP4;WIPF2;PLEKHB1;PITPNA;TESK1;ZDHHC5;XYLT2;SLC4A2;SMC3;MKI67;ACTB;ALKBH5;TRIM28;TFG;PSMD2;PSMD3;BSG;CDC27;CREB3L2;BBX;CEP97;BTRC;EARS2;SAP30BP;RPL23;FNDC3B;TALDO1;CD3EAP;PRKCA;JMJD6;MYL6;POR;WDR81;CLNS1A;CDC37;MAP1B;PPP1R3D;CD2BP2;CCDC86;FAR1;RPL27;FLYWCH1;KIF20B;PRR12;TLN1;PFN1;RNF121;PPP1R37;TBC1D9B;DHX8;SNU13;IQGAP1;OAZ1;RIC8A;RHOT2;LARP1;CYB5R3;SEC14L1;PPP4C;NTHL1;SURF6;SARAF;PLCG1;MAP4;CTC1;TMEM184B;H3F3B;H3F3C;ABCA3;EDEM1;SURF4;SNF8;CDC6;EIF1;RPS28;NPLOC4;SLC6A8;RNPS1;CORO7;CPEB3;RPS24;CPEB4;RPS23;PIGS;RPAIN;ARF1;MTMR10;BTG2;SMG1;FKBP14;CLTC;CLTA;EDRF1;ACTR1A;AKAP10;SIPA1L1;SH3PXD2A;RARS;MLX;ELOB;AP3S2;KIF1A;QSOX2;CIC;GABPA;TMED9;MINK1;AEN;JOSD1;MED29;KAT2A;INCENP;TUT1;FAM20C;TAX1BP3;KPTN;CACUL1;ERGIC1;PAFAH1B1;KANK2;CLDND1;GSTP1;ZDHHC24;TMEM160;GDPD5;FAM129B;PSMB6;GGA2;SERTAD3;BTAF1;SLX4;FLNA;FLNB;CD59;SHOC2;CKB;HEATR6;CCT7;LDLR;DYNC1H1;NPM1;EGLN2;PLEKHA1;SPRYD4;PCGF5;STAT3;AP3D1;AP2B1;RANBP6;NLE1;SKI;GID4;PSMC3;MYBBP1A;TAOK2;NBR1;TSR1;CDK5R1;ZNF354B;CARS;CRTC3;NARF;MPG;FHOD1;RAB3D;GOLIM4;ZBTB22;AUP1;UBE2Z;IPO7;CXCL16;IGF1R;EFTUD2;PTAR1;SESN3;CCND1;TUBB3;RUVBL2;ARHGDIA;NUDT19;NFATC2IP;FAM3A;KMT5B;DENND5A;KPNA2;BAHCC1;HIST1H2AC;MEN1;NSF;TLE3;MAP2K4;MORC3;KHNYN;RPS5;DYRK1A;POLRMT;KCTD5;TANC2;TUFM;KCTD7;ATXN2L;ACLY;DNAJC30;KPNB1;GLYR1;NOTCH2;METTL2B;DDX5;PSMD11;NDUFB10;TUBGCP2;ABHD2;PXN;ARL2;KLHL11;FBXO45;GTF2E1;PRPF8;ACACA;HSP90B1;EFNB1;SNN;KLC2;IRAK1;DHRS7B;NACC2;CASKIN1;E4F1;CAMTA2;FOPNL;KDSR;PDZD8;BPTF;UVRAG;HSPA8;PHF12;HMGA2;DHCR24;BFAR;SUPT5H;ZFHX4;ABHD15;RCAN1;IFT22;MAVS;KIF18B;SYNJ1;ZFP62;GNAQ;MAFG;SRPRA;BLMH;NFE2L1;EIF4G2;GSK3B;USP31;MAST3;PTEN;ARRB1;LAMC1;HMGB1;BICD2;IRF2BPL;FLCN;LASP1;DUSP10;GM2A;SNRNP70;OPA3;WDR6;METTL16;EID2B;PELP1;TPRN;KDM6B;ELAC2;RPL13A;RPS3A;POMGNT1;RCN3;SARS2;PKM;TRAF4;NPC2;PEAK1;CPTP;GAPDH;B4GALT7;BCAT2;GTF3C1;SMARCD2;CCDC186;RRN3;PLEKHH3;NUFIP2;NXN;CSTF2T;SLC3A2;ATP1A1;TOB1;AURKB;PDLIM1;PRRG4;CYTH2;MAPK9;GANAB;HES1;RFFL;CNNM4;SLC12A4;RRM1;SEC24A;FBXL19;KLF4;MYO19;ATOX1;IRGQ;WEE1;MYO1C;CDKN2AIPNL;EIF3K;PRC1;SCD;DNAJA3;GLOD4;P4HB;EIF3C",329
"5","hsa-miR-16-5p","355/1555",7.20266647940406e-12,4.66732787865383e-09,0,0,1.38781653456347,35.6066118081976,"PI4K2B;RPL5;APP;RPL30;TFRC;SERPINE2;PANK1;JPT2;XYLT1;SLC4A2;MKI67;ACTB;GPATCH8;DCAF7;PNP;BSG;CDC27;CREB3L2;FDXR;RPL36;PWWP2A;LUC7L;PIP4K2B;CHAC1;BTRC;SOX6;ATXN7L3;EARS2;IER2;CPT1A;GABARAPL1;ENTPD1;ATP6V0E1;RPL21;FNDC3B;GTPBP8;ACTN4;ATG14;PRKAR1A;ZC3H11A;CDC37;CLNS1A;GRWD1;TMEM126A;ULK1;NUP98;PRR12;TP53;TELO2;DHX8;NPRL3;MTMR4;MRPL12;MRPL10;GABARAP;PRPSAP1;TGOLN2;CYB5R1;NCSTN;LARP1;RHOT1;NTHL1;HMOX1;DHX38;MAP4;RAB11FIP2;SLC19A1;JUN;ZRANB1;DMPK;H3F3B;PLK1;FZD9;MRPL21;EIF1;EXT1;HNRNPL;TBL3;RPL27A;WDR5B;INTS5;CREBRF;GRB2;RNPS1;NOL11;CALR;CPEB3;RPS24;EZH1;CDC42SE2;PYGB;BTG2;CDKN1A;PPP1R11;GPAA1;CLTC;AP2A1;SNX11;BRCA1;LITAF;MED11;AKAP13;TMEM189;ACTR1A;MED13;MRPL40;TMEM43;RARS;XPO6;RFK;HYAL3;TMED1;SSSCA1;QSOX2;JAK2;CTSD;CEP55;GABPA;VKORC1;LYPLA2;ELOVL1;MAP4K2;WARS;CLUH;TNFRSF12A;MRPS25;MRPS23;MINK1;DYNLL2;RNF168;MED24;TUBB2A;RAD51C;SDHAF2;CANX;CACUL1;CD44;PAFAH1B1;KANK1;MIS12;FAM129B;PURA;RBM15B;BTAF1;GGA3;RPS3;FLNA;STX4;SHOC2;EMC6;CCT8;RELT;PAK2;EGLN2;RIC1;SPRYD3;TRMT10C;ATAD5;PLEKHA1;DMRT2;AP3D1;TTC1;GTF2H1;NOC3L;AP2B1;SRP68;PEX12;SCAF4;NLE1;SKI;VMP1;TFAP4;GPAM;TAOK1;SNX15;ZYX;TSR1;LAMTOR1;MEGF8;ANKRD13B;NARF;TACO1;ROGDI;MRFAP1;BCCIP;CIB1;AUP1;UBE2Z;COMT;IPO7;PVR;IGF1R;EFTUD2;CCND2;CCND1;TUBB3;ARHGDIA;NARS2;KIF5A;KPNA2;SBF1;KPNA1;TLE4;NSF;USP7;KDM2A;FBXW11;RPS5;VPS33B;LIG4;CNPY3;CYB561A3;ATXN2L;SLFN13;RAB30;TMEM135;TMEM138;GEMIN4;GEMIN5;FSCN2;SNRPC;SQSTM1;PHLDB2;SIDT2;NOTCH2;PSMD12;PSMD11;CNP;FECH;TUBGCP2;ABHD2;NPR3;ARL2;UBFD1;SLC1A5;PRPF8;PLD3;RTN4;HSP90B1;CNN3;SAV1;BCL2L12;SOCS3;STIP1;KLC2;CASKIN1;PACSIN3;KDSR;MPDU1;TFAP2A;PRNP;HSPA8;CPSF7;TOR1A;UQCC3;SMURF2;TNK1;HMGA2;HELZ;BFAR;SUPT5H;ZFHX4;ZZEF1;RCL1;SON;SYNJ1;BAMBI;GNB2;BHLHE40;SRPRA;MAFK;FGFR1;GSK3B;B4GALT1;USP31;PDE3B;YBX1;LAMC1;DDX41;CHD3;AFF4;DUSP14;PAGR1;TMEM100;FLCN;SART1;EEF2K;PPP6R3;FLOT2;TMEM109;HIST1H1C;RUBCN;CHUK;ELAC2;RPS3A;NAV2;AXIN2;DDX52;MSL1;EEF1G;TRAF4;ACOX1;RBMS1;LUC7L3;SNRPA1;CRK;PLEC;OTUB1;GTF3C1;DCTN5;NUFIP2;POLDIP2;SRSF1;GOSR1;SLC3A2;FURIN;GLRX;PPM1D;LMF2;AURKB;MLLT6;MRM3;FBXL20;GANAB;FAM168A;POLR2A;DNAJB4;CDC37L1;RBBP6;CDIPT;SEC11A;MLXIP;SEC24A;TAF15;TPBG;CCDC58;MYO19;ATOX1;WEE1;NEURL4;SLC25A39;CDKN2AIPNL;EIF3K;RPS6KB1;PSAT1;DNAJA4;MGAT4A;PDCD4;ASB6;EIF3F;VIM;EIF3C;RECK;NOP53;EIF3A",355
"6","hsa-miR-320a","152/584",1.65501119091674e-09,8.93706043095038e-07,0,0,1.58221259940875,31.9914813056488,"RPL30;PANK3;TFRC;KDELR1;ZFAND5;WBP1L;AUP1;ACTB;IGF1R;NPEPPS;LSM12;RPS16;CCND2;SNRPD2;RPL36;PIP4K2B;BTRC;SBF1;EARS2;TSPYL2;SRRM2;SWAP70;ECH1;DYRK1B;ACTN4;MAPK8IP3;COX6B1;KCTD7;HNRNPUL1;GRWD1;RPL27;ULK1;VDAC1;PRR12;PFN1;KPNB1;SF1;PSMD11;TUBGCP2;ARHGAP17;RPAP1;OAZ1;RTN4;PLD3;PRDX3;PPP4C;SEC14L1;G3BP1;MARK2;TFAP2A;ABCA2;HSPA8;XBP1;HSPA4;SETD1A;EAF1;IGF2;PRDX6;EXT1;NPLOC4;SLC6A8;TMEM98;CPD;CREBRF;PAF1;CALM3;CALR;CPEB3;NIT2;NFE2L1;ITM2B;YWHAE;ARF1;HSPB6;ZC3H4;C2CD2;PIGP;PTEN;HMGB1;LITAF;TMEM101;TMEM43;XPO6;MLX;FLOT1;SSSCA1;DIRC2;TEAD1;IKBIP;ATPAF2;VKORC1;PROSER1;CLUH;WARS;TOP3A;RPL13A;DUSP8;SENP3;BET1L;NCOR1;MED24;PKM;TRAF4;GORASP2;CANX;ARHGEF2;GART;CRK;GAPDH;CD44;LAMA5;DCTN5;CANT1;USP16;SATB2;ATP1A1;RELA;ADD1;PDLIM1;POLR2A;CKB;ANKRD52;CTNNAL1;NPM1;SEC24A;TAF15;SPRYD4;USP22;SAMD4B;CTNS;UBE2G1;SRP68;SORBS1;NPM3;RANBP6;SCAF1;USF2;TNRC6C;KITLG;POLR3D;POLR3E;PDCD4;ASB6;CDK2AP2;PTPN9;EIF3F;VIM;EIF3C;OTUD1;TNRC6A;NECTIN2;YPEL2",152
"7","hsa-miR-6825-5p","108/381",2.9347299316125e-09,1.3583607112035e-06,0,0,1.72318885671206,33.8548890485563,"ANKRD13B;SLC4A2;RPS6KA4;SALL2;PSMD3;ATXN7L3;IER5;TSPYL1;IGFBP4;AIP;DYRK1B;KCTD2;MAPK8IP3;MOB3A;FTSJ3;CTDNEP1;GPRIN1;PFN1;PRR12;TP53;CSNK1G2;INO80E;RAB5C;LTBP4;HACD2;EFNB1;KLC2;NACC2;CASKIN1;PLXNA1;CAMTA2;ZBTB7B;ZBTB7A;MARK2;NAA50;NGFR;PRRT2;B3GALT5;FOSL1;SMTN;ARHGAP31;MAVS;NPLOC4;KIF18B;GIPC1;PLEKHM1;CALR;LRP10;BCL2L1;YWHAE;BTG2;CDKN1A;THRA;LDB1;ECE1;ARRB1;PPP1R9B;XPO6;PRX;NCS1;UBTF;TMEM109;QSOX2;COX8A;EIF5A;KDM6B;SLC36A1;TIGD5;ITGA3;DCAKD;VPS37C;NAV2;TRAF7;GPRC5B;CANX;CRY2;DNLZ;VWA1;SOWAHA;HDAC5;NLGN2;WDR45B;NXN;GOSR1;NLRC3;STRN4;POLD3;MNT;UNK;FAM168A;HIRIP3;ASNA1;MGAT5B;SAP18;ANKRD52;GPHA2;NR1H2;USP22;PLEKHA3;LBX1;WEE1;NAGK;MYO1C;KANSL1;ASB6;SIPA1;GRINA;NECTIN1",108
"8","hsa-miR-124-3p","320/1445",3.10007391940993e-09,1.25552993736102e-06,0,0,1.34622059086463,26.3749382604136,"PI4K2B;MAML1;JPT2;PLEKHB1;SERPINE1;COL12A1;TSEN54;TSKU;ACTB;GPATCH8;IFIT3;IFIT2;RPS6KA4;RASSF1;PNP;MPRIP;AKT2;CDC27;CREB3L2;DPF2;CYP1B1;KAT7;SOX9;GSTK1;ATP6V0E1;UNC5B;PRKCB;RPL23;FNDC3B;ACSL5;GTPBP8;CYP2U1;ADPRH;CD2BP2;CCDC86;FAR1;RBCK1;RIN1;TLN1;CTXN1;SLC22A5;DHX8;FLII;TSHZ1;IQGAP1;PTTG1IP;MTMR6;ZBTB3;TGOLN2;BLOC1S6;LARP1;DHX33;RRAS;NTHL1;STC2;SERPINH1;STK38L;HMOX1;CTC1;STAT5A;EGR1;XBP1;ICMT;TMEM184B;JUP;DDIAS;MCAM;SURF4;PARP14;SMARCA2;EHD2;NPLOC4;ID2;ID1;ID4;SPRTN;CREBRF;ID3;MPHOSPH10;GRB2;CALR;BTG3;CDKN1A;RARG;FKBP14;FAM57A;CLTA;AATF;LITAF;LIMD2;TMEM43;CSRP1;SH3PXD2A;GUK1;MED10;ANXA6;RACK1;SSSCA1;TMED1;TEAD1;IKBIP;VKORC1;ELOVL1;DFFB;IL11;TMED9;TNFRSF12A;SPHK1;TSC22D3;ROM1;ANXA5;MRPL49;RHOG;EMP1;RRAS2;RAB3IL1;ANO6;SLC35G1;KIF7;PPRC1;PARP9;KAT2A;PLSCR3;OAF;MMP19;TAX1BP3;ARHGEF1;GAS6;UMPS;CACUL1;SLU7;KANK2;KANK1;CLDND1;SGMS1;FSTL1;RELA;ADCY6;PAPSS2;TM9SF3;FAM129B;GGA2;NTF4;SERTAD3;FAM177A1;LMNA;CD59;HS1BP3;LDLR;RPL19;CBR3;PEX16;MAP3K3;MBD6;PLEKHA1;SLC31A2;CAVIN3;NDE1;STAT3;NOC3L;PLEKHA4;NPM3;PLEKHA7;TFAP4;NMNAT1;RNF141;TJP2;MTCH1;CRTC3;POGLUT1;BCCIP;PLOD3;CPOX;CASC3;CTGF;PYCARD;LAPTM4A;TUBB6;CCND2;CDH2;OSBP;NUDT19;SLC16A6;SLC39A3;CAST;DGAT2;KDM2A;IGFBP4;SWAP70;IGFBP3;TPM1;NOSIP;RPP25L;THOC6;ATXN2L;MYCN;ADAM15;FRMD8;RAB34;ANKRD42;ERF;LRRC58;GRIA2;CD151;ABHD4;CNP;FECH;SHC1;MAZ;PXN;FAM206A;AK3;GTF2E1;ZFP36L2;CNN3;EFNB1;STK36;G3BP1;DVL2;PACSIN3;KDSR;GAS2L1;GRIA3;ATP8B3;ATP8B2;MSN;DHCR24;RCAN1;BCL6;PQLC3;P4HA3;CHMP2B;TPP1;BRWD1;LRP10;NFE2L1;PICALM;WRAP53;FGFR1;ITGB1;ACADVL;B4GALT1;PDE3B;ECE1;LAMC1;YBX1;PIK3C2A;BICD2;CYR61;SEPT9;TMEM104;PPP1R13L;NFKBIZ;FLOT1;PGM2;FLOT2;TMEM109;SPDL1;TRIM65;COLGALT1;PGM1;ABCC3;RHBDF1;USP47;RFC3;ITGA3;TRPC1;VPS37C;DDX52;CKAP4;FCHSD2;CTDSP1;COL6A2;AKT1S1;RBMS1;MVD;INA;TNFRSF21;PLEC;CEBPA;CARNMT1;NUFIP2;ROCK2;NXN;ANKS3;MVP;PARN;ABRAXAS2;ADD3;MESD;AURKB;RNFT1;CHSY1;ATOH8;ERBB2;LRRC8C;MVB12A;CCL2;STOM;RFFL;SEC11A;PDLIM7;SLC35A2;CYB5A;CTNS;LYSMD3;KLF4;MYO19;TPCN2;TBX2;NECAP2;KLF6;SLC25A39;KLF9;PTPN9;DRG2;TRIM37;VIM;RECK;OTUD1",320
"9","hsa-miR-324-5p","89/297",3.90968938874625e-09,1.40748817994865e-06,0,0,1.82166139612948,35.267014699431,"ARF1;CUEDC2;CLPB;RPP30;PFAS;PKD1;ACTB;SEPT8;GYS1;FBL;PSMD2;RARS;XPO6;CFL1;ANXA6;RACK1;TOM1;ANXA7;RPL37;SEC61B;UNKL;TMEM8B;TBC1D10B;PIAS4;SAP30BP;PGAM1;NSUN3;NSMCE1;ARID5A;DYRK1A;NME3;DYRK1B;ACTN4;MID2;PDRG1;TUFM;ATXN2L;RAD51D;SARS2;SMO;TUT1;GEMIN5;NSMF;RPL27;TAX1BP3;ALDOA;TP53;GTF3C1;SF3B2;FOXC1;SMARCD2;PSMD11;USP16;DHX8;AHNAK;WBP2;MAZ;AK3;PRPF8;CENPB;RELA;TIMM50;LDHA;GANAB;POLR2A;NUP85;DEAF1;MGAT5B;POLD1;TMEM129;CLPTM1;PGK1;FLNA;SAP18;CKB;RAB6A;PAK4;TCF7L2;H3F3B;RNF26;HNRNPL;COPS3;PSMC5;SEC23IP;MYO1C;REEP4;SCD;GNB2;TUBGCP6",89
"10","hsa-miR-93-5p","276/1220",4.98855685572862e-09,1.61629242125607e-06,0,0,1.37525536897703,26.2895455311842,"ISCA2;RPL30;PANK3;WIPF2;PITPNA;XYLT2;CCP110;HNRNPR;TSKU;NUBP1;RPS6KA4;ANKFY1;BBX;PIP4K2C;CEP97;PRKACB;IER3;CPT1A;WSB1;ATP6V0E1;PRKCB;WDR73;ATG14;PRKAR1A;ORAI1;ULK1;RPL27;VDAC1;NUP98;TELO2;LRPAP1;ZBTB4;ZBTB3;TGOLN2;FAM160B1;INPP5F;NTHL1;STC2;BLOC1S3;VTI1A;ZBTB7A;SLC19A1;SPTBN1;CTC1;NAA50;VAT1;JUN;XBP1;ZRANB1;ICMT;SNAPIN;IGF2;FZD9;TYSND1;WDR53;RMDN3;BTBD10;MED13L;ZBTB9;TOLLIP;ATG2A;CREBRF;GRB2;TMEM9B;EZH1;DZIP3;BTG3;BTG2;CDKN1A;CLIC4;FKBP14;FAM57A;VLDLR;AP2A2;PFAS;RAB22A;GLI3;ZCCHC14;TRIM8;COIL;SH3PXD2A;RFK;TNKS1BP1;NDEL1;PGAM1;HEG1;MINK1;NIPA1;RRAS2;DUSP8;PGM2L1;PDRG1;VAMP7;TUT1;CD47;RCCD1;PAFAH1B1;FOXC1;GRAMD1A;ATL3;SGMS1;DMAC2;PRUNE2;FAAP24;IBA57;PURA;UNK;PDZD11;EMC1;ORMDL3;UBN1;HAS2;STX4;SHOC2;CCT8;ANKRD52;RPL17;ANKRD50;LDLR;MAP3K3;NPM1;PLEKHA1;STAT3;GBF1;SAMD4B;KRT10;DCBLD2;SKI;RNF145;SEC23IP;GID4;GPAM;OSTM1;STAC2;TSR1;LAMTOR1;ZNF354B;CRTC3;MPG;ZBTB21;CPOX;PVR;ARHGAP35;NPEPPS;LAPTM4A;SLK;SESN3;CCND1;NFATC2IP;KMT5B;KPNA2;TLE3;TPM4;F2R;ATP1B3;EMSY;COX6B1;BSCL2;TMEM134;RAB30;TMEM138;SRSF2;PGP;TTPAL;SQSTM1;IFNAR1;LRRC58;RTN2;DDX5;TSG101;PSMD11;ABHD2;KMT2B;UBFD1;SLC1A5;PRPF8;DNAJC28;TMEM127;NACC2;UBC;PLXNA1;TBC1D17;MARK2;NEK8;PRNP;HSPA8;TGFB1;HPS1;CBX1;SSH2;ABHD15;NFKBIA;MAVS;SON;SP2;PLEKHM1;UBE2O;KLRD1;MAP3K14;EIF4G2;UBE2M;ITGB1;USP32;CCDC47;PDE3B;PTEN;LAMC1;TNFAIP1;HMGB1;DUSP18;RND3;BICD2;TMEM100;LASP1;ZC3H7A;PPP6R3;HIF1AN;TRIM65;UNKL;UNC45A;KDM6B;RFC3;PDPK1;ELAC2;LIX1L;CKAP2;ARHGEF18;ZFP91;RABEP1;ACOX1;PEAK1;IRF1;CRY2;GAPDH;CRK;TNFRSF21;DCTN6;SNAP47;DCTN5;RRN3;USP16;NUFIP2;FOXK2;LRP3;ADD1;MLLT6;PRRG4;MAPK9;TNKS2;DNAJB6;POLR2A;CHSY1;DNAJB4;VPS53;MXI1;CDC37L1;NRIP3;CDIPT;MLXIP;CYB5A;TCF7L2;FAHD1;SEMA4B;FOXJ2;LYSMD3;MYO19;KLF6;WEE1;NAGK;CDKN2AIPNL;SCD;KLF9;PDCD4;RUNDC1;TRIM37;TNRC6A",276
