"","HuAgeGBsplit_05....c1_HuAgeGBsplitRnaseq_87__"
"1","ABRA"
"2","AC002383.1"
"3","AC002460.1"
"4","AC004990.1"
"5","AC005951.1"
"6","AC005972.2"
"7","AC007364.1"
"8","AC007368.1"
"9","AC007370.2"
"10","AC007389.1"
"11","AC007450.1"
"12","AC007450.2"
"13","AC007563.2"
"14","AC008074.1"
"15","AC008562.1"
"16","AC008574.1"
"17","AC008696.2"
"18","AC008700.1"
"19","AC008716.1"
"20","AC009262.1"
"21","AC009310.1"
"22","AC009961.1"
"23","AC010266.1"
"24","AC010280.2"
"25","AC010280.3"
"26","AC010546.1"
"27","AC011287.1"
"28","AC011379.2"
"29","AC011416.2"
"30","AC012213.1"
"31","AC012213.2"
"32","AC012213.4"
"33","AC016598.1"
"34","AC016598.2"
"35","AC016999.2"
"36","AC017007.4"
"37","AC018754.1"
"38","AC018816.1"
"39","AC019211.1"
"40","AC020559.1"
"41","AC021231.1"
"42","AC022196.1"
"43","AC022905.1"
"44","AC023934.1"
"45","AC024067.1"
"46","AC024579.1"
"47","AC024601.1"
"48","AC027701.1"
"49","AC034229.5"
"50","AC063976.3"
"51","AC067945.3"
"52","AC067956.1"
"53","AC068286.1"
"54","AC068446.3"
"55","AC073023.1"
"56","AC073050.1"
"57","AC073091.1"
"58","AC073091.2"
"59","AC078906.1"
"60","AC079193.2"
"61","AC079776.3"
"62","AC080100.1"
"63","AC084064.1"
"64","AC087280.2"
"65","AC087457.1"
"66","AC087463.3"
"67","AC090114.3"
"68","AC090115.1"
"69","AC090568.2"
"70","AC091819.1"
"71","AC091819.2"
"72","AC091826.2"
"73","AC091905.1"
"74","AC091946.1"
"75","AC092159.2"
"76","AC092378.1"
"77","AC092620.3"
"78","AC092691.1"
"79","AC093151.3"
"80","AC093206.1"
"81","AC093292.1"
"82","AC093827.1"
"83","AC093843.1"
"84","AC097515.1"
"85","AC097634.3"
"86","AC098826.1"
"87","AC104162.1"
"88","AC104687.1"
"89","AC104803.1"
"90","AC105760.1"
"91","AC108866.1"
"92","AC108935.1"
"93","AC109630.1"
"94","AC120193.1"
"95","AC130364.1"
"96","AC130364.2"
"97","AC131211.1"
"98","AC136759.1"
"99","AC137770.1"
"100","AC139713.2"
"101","AC234772.2"
"102","AC244131.1"
"103","ACSL6"
"104","ADAM32"
"105","ADGRB3"
"106","AGBL4"
"107","AL008628.1"
"108","AL023581.2"
"109","AL023806.3"
"110","AL031275.1"
"111","AL033504.1"
"112","AL033539.1"
"113","AL049544.1"
"114","AL049646.1"
"115","AL049875.1"
"116","AL050305.1"
"117","AL117329.1"
"118","AL121580.1"
"119","AL133346.1"
"120","AL136452.1"
"121","AL138825.1"
"122","AL139393.1"
"123","AL162394.1"
"124","AL352984.2"
"125","AL354811.1"
"126","AL355112.1"
"127","AL355472.2"
