"","PGBCbyQGBC","AveExpr","F","P.Value","adj.P.Val"
"DIP2A",-0.972661673739098,3.2417084400874,24.2929361826192,0.000145225361890502,0.0087724692772971
"PLA2G4C",-1.03703130553898,1.12132428541657,24.2192221487243,0.000147462159221235,0.00887296591435939
"CBFB",0.968042561615426,3.48156936918674,24.2025604326139,0.000147973102908987,0.00887296591435939
"PIF1",1.89247882315126,3.08223757767982,24.1683649524529,0.000149027985424142,0.00887312928763465
"CCDC194",-0.861901536239801,0.854300378604821,24.1673346640937,0.000149059899456294,0.00887312928763465
"PDHB",1.03078165653363,6.24417059556343,24.1299033606804,0.000150224597704037,0.008898596002901
"UTP11",1.10578546217689,4.47249479072494,24.1000340545617,0.000151161349709945,0.008898596002901
"TOP2B",0.691736298879523,4.47592593651751,24.0957898317449,0.000151294988398999,0.008898596002901
"RALB",0.810499032574536,3.15883304706142,24.0841530033249,0.000151662082150848,0.008898596002901
"GALR3",-1.04176263511473,0.787278797573915,24.0352488202684,0.000153215804466436,0.00893866890619927
"CHAMP1",0.915179095386812,4.19252289832612,24.0283276514918,0.000153437138829688,0.00893866890619927
"SELENOF",1.09935749219794,4.55080274893235,23.9904055085302,0.000154656269748979,0.0089777416162794
"ASIC4",-0.938797306579435,0.951818000867668,23.9693283059133,0.000155338576599015,0.00898548586192886
"APOBEC3H",-0.811164261293251,0.769963590364592,23.9162309060528,0.000157072503081184,0.0090522933153295
"CD72",-1.01639957357845,1.00390703414175,23.8816933641709,0.000158212036964932,0.0090522933153295
"AL133367.1",-2.13404855131407,4.49852539059904,23.8508865651292,0.000159236334508643,0.0090522933153295
"ANKRD24",-1.25930397872854,1.27460472288806,23.8419871018515,0.000159533621416731,0.0090522933153295
"CIAPIN1",0.643420447862499,4.48415293996946,23.8359876875285,0.000159734384581871,0.0090522933153295
"ENO1",1.23749060743448,9.257171879941,23.8336882107099,0.000159811409171058,0.0090522933153295
"FIGNL1",1.19104163552403,1.62165285757719,23.7600566062527,0.000162300056512442,0.00916155836244372
"Z97653.1",-1.26409214782291,1.96728545449018,23.7000515706649,0.000164360426691469,0.00924598001697369
"IPO5",0.942251793308706,4.51678801808836,23.5898625369773,0.000168221077322374,0.00941376471192096
"SEPT10",0.957128363269522,3.6140067903091,23.5689863196004,0.000168963953253002,0.00941376471192096
"ABCE1",0.758793515862663,2.69600214116418,23.5660643870967,0.000169068223903773,0.00941376471192096
"AC021755.2",-1.01669442368359,0.575276188289636,23.5139599930441,0.000170939810908228,0.00942605851168812
"EIF5B",0.99813883042895,4.03957210148522,23.5135461532912,0.000170954769060209,0.00942605851168812
"AL158801.2",-0.716289406331557,0.665293596671862,23.4875994549178,0.000171895555698938,0.00942605851168812
"VGF",-3.24314985370462,5.0899116656419,23.486041493014,0.000171952230145795,0.00942605851168812
"PSMD14",1.1845059932667,3.29506065213746,23.4668334867579,0.000172652696462387,0.00942605851168812
"RRM1",1.65120064026309,4.37784367527412,23.4411231338853,0.000173595318749838,0.00942605851168812
"SLC2A1-AS1",-0.876952847925516,1.3498183125257,23.4385377596274,0.00017369042679574,0.00942605851168812
"MAPRE1",1.12440219081009,3.78983055140694,23.4143319915686,0.00017458373414279,0.00942605851168812
"WBP2NL",-0.896288890111159,1.21322114998924,23.3857657136618,0.000175644624560612,0.00942605851168812
"SRSF10",1.2033193974555,6.44557847928184,23.3731797084804,0.000176114343220039,0.00942605851168812
"CDC5L",1.16542347838692,3.50169856131188,23.3703422801075,0.000176220433273008,0.00942605851168812
"NAA15",0.795818857662912,2.68366666857725,23.3691134861738,0.000176266399595096,0.00942605851168812
"HNRNPA3P12",1.33948459523082,2.35424490287564,23.3545742664935,0.000176811303790295,0.00942605851168812
"TRIM74",-0.75598805432742,0.777256222974524,23.3402396070689,0.00017735039838729,0.00942605851168812
"PDCL3",1.26618901460294,3.30870845573538,23.314852543717,0.000178309695370299,0.00944637447641355
"NOLC1",0.854769470240363,6.37187055555784,23.2080801268221,0.000182408736526521,0.00962677915718744
"MORF4L1",0.976493226219944,4.88739591788044,23.195691736568,0.000182891161752309,0.00962677915718744
"PSMG1",1.17630471636985,4.68858355812421,23.1096236540029,0.00018628272580602,0.00977387250462998
"ZNF767P",-0.759004839700645,2.69303251266813,23.0518861702167,0.000188597573972009,0.00986371337355206
"RAB34",1.20243005541966,7.83755762508654,23.0024591743138,0.000190604978659955,0.0099155096048988
"KIF23",2.14552237564978,3.53889191201902,22.9959459472575,0.000190871292834893,0.0099155096048988
"PPM1K",-1.44093717419483,4.63419623001129,22.9829220833671,0.000191405072397558,0.0099155096048988
"RMI1",1.62950821784873,3.26416056214882,22.9526388156262,0.000192652732443096,0.00994866003184064
"SDF2L1",1.62241207639414,5.0829642529746,22.9121719531916,0.000194334268418741,0.00996847379637483
"DDX1",0.939671522151945,5.00119525784328,22.8728145939372,0.000195985565192247,0.00996847379637483
"PPP1R14B",0.987761026657358,7.05522151276772,22.8710959001223,0.000196058034665822,0.00996847379637483
"DYNC1LI1",0.955548120382982,2.83911823525442,22.8643832699895,0.000196341364767064,0.00996847379637483
"AC009127.2",-0.938640961686819,0.569630339344649,22.8580821820143,0.000196607743748865,0.00996847379637483
"AL139352.1",-0.736001120594776,0.366546416355994,22.8561358794539,0.000196690106061641,0.00996847379637483
"LONP2",-0.907547247064214,3.39948415306206,22.8051856576113,0.000198860061554379,0.0100189298838714
"KIF17",-1.03852835705672,1.23957894167108,22.8040268839094,0.000198909725855723,0.0100189298838714
"FAM166A",-1.25737163193424,1.30051524206416,22.7565706139865,0.000200955717054052,0.010090935853297
"AL136116.3",2.01262840124686,2.64861916999435,22.7061178991214,0.000203156917428236,0.0101702713709487
"ZBED5",0.728952660698647,3.73954006153769,22.6796943548603,0.000204320571353058,0.010197340710517
"CHRNA5",0.747468554770691,0.646578607223328,22.664782923449,0.000204980559675117,0.0101991846865704
"RUVBL1",0.939442329509629,2.76264612727889,22.5342805056564,0.000210860205090367,0.0104599441131191
"C4orf46",1.37091888111292,4.70597707932043,22.4557047166745,0.000214491822151072,0.0106079490290425
"AC004865.2",-1.65954164583369,2.35872015849966,22.423835695346,0.000215984774133612,0.0106154230647462
"CSE1L",1.35837211669041,4.66696721390319,22.4126075420314,0.00021651355794106,0.0106154230647462
"VBP1",1.28026514110031,3.77700154550484,22.403993333119,0.000216920227519994,0.0106154230647462
"RASD2",-2.20629801633317,2.56101159862798,22.3972997653927,0.00021723681897923,0.0106154230647462
"RALY",0.916542812850405,3.21009886331212,22.3744138952184,0.000218323208112547,0.0106322805475166
"NAA50",1.00312203089335,5.41290742884435,22.3627175948092,0.000218880790746066,0.0106322805475166
"ATG3",0.935364917577167,3.94502459555722,22.3301169310442,0.000220443400685703,0.0106642247952878
"LINC01287",-1.0566521082238,1.59902193765472,22.3218569652535,0.000220841307611641,0.0106642247952878
"DNAJA1",0.969008669369796,7.27531654845144,22.2510697436537,0.000224284692658372,0.0107676120970595
"Z84492.2",-0.944219604928339,1.24865772233588,22.2125471851157,0.000226183962911012,0.0107676120970595
"COQ2",1.11747475172248,2.53316116214459,22.2123686740574,0.000226192806052456,0.0107676120970595
"SAE1",0.959123908007467,3.75149239371408,22.2115523866461,0.000226233248535427,0.0107676120970595
"CYP4V2",-1.14530513382334,4.38153087645165,22.2107877383218,0.000226271139974861,0.0107676120970595
"CA14",-2.2846195490862,3.72090529016388,22.1704208594978,0.000228281665292838,0.0107722238559123
"AC136475.9",-2.55431053302259,2.78122494899128,22.1393459938543,0.000229843094348902,0.0107722238559123
"SMIM15",0.856057764658342,6.99635573898833,22.1387009100743,0.000229875635237748,0.0107722238559123
"NANOGNBP2",-0.834946035861456,0.533314851282006,22.1329436951363,0.000230166284541752,0.0107722238559123
"S100A10",1.32519948537525,6.87431951089525,22.132052185285,0.000230211328828974,0.0107722238559123
"OTUD6B",0.958965754519308,4.06632849992969,22.129974746753,0.000230316331678028,0.0107722238559123
"RTL6",0.762271898751594,6.78091526561511,22.1065656889247,0.000231503262653242,0.0107968900559361
"TFG",0.870238779836799,5.40203299081272,22.0739588197504,0.000233168053063958,0.0108436392859574
"CRELD2",0.954875364135939,4.79142523385005,22.0509174056084,0.00023435259330625,0.01086785255644
"DCAF13",1.05466564209041,4.36796870543155,21.9627095377275,0.000238950320219102,0.0109545970441527
"GALNT1",1.14604799910216,3.00824428370497,21.9434593440292,0.000239967160615484,0.0109545970441527
"HMGN1",1.05517842853657,7.35632756259448,21.9393314919019,0.000240185837257507,0.0109545970441527
"HRK",-1.51134616065998,1.59489610030647,21.9226693878694,0.000241070810606524,0.0109545970441527
"TNRC6C-AS1",-0.722067798633432,0.855039009215118,21.9186277382739,0.000241286027380887,0.0109545970441527
"NBN",0.664431423805925,3.50193002162068,21.9109205853972,0.000241697031092487,0.0109545970441527
"RBM5",-0.781551882609589,5.56715658434629,21.9044181179342,0.000242044404988612,0.0109545970441527
"ACHE",-2.34248704718304,3.30787483646172,21.8977075840866,0.000242403483680662,0.0109545970441527
"AC006538.2",-0.860336261925095,1.19293852426705,21.8904493447197,0.000242792545296738,0.0109545970441527
"ARMC6",0.904787615618825,3.13241234674993,21.888167367111,0.000242915010814137,0.0109545970441527
"AC136475.3",-1.7966995307488,1.66405132877517,21.8309376186758,0.000246009186646026,0.0110636549049325
"YWHAQ",1.13897511532273,6.13634147143792,21.7655228915702,0.00024960036856678,0.0111859292078191
"DDOST",1.07439604922227,7.75823760879605,21.7449163707167,0.000250743836434069,0.0111859292078191
"GNB3",-0.76336685997861,2.27487001970771,21.7443021604174,0.000250778009729359,0.0111859292078191
"MFSD14B",0.937943689093161,3.61253409684253,21.7275017384791,0.0002517147843776,0.0111866039495035
"ERLIN1",0.803965176554121,4.12863816782163,21.7177853967988,0.000252258355753517,0.0111866039495035
"SRSF7",1.06442610179388,7.22686879599988,21.6922112776062,0.000253695403770298,0.0111866039495035
"LTB",-1.86378956754403,1.80545690221363,21.6752127889466,0.000254655673382527,0.0111866039495035
"NUP35",0.859596860450919,2.03721087676573,21.6731511260792,0.000254772417780852,0.0111866039495035
"MRPL51",1.08618866809511,8.48215469288409,21.6710175630238,0.000254893297077873,0.0111866039495035
"AC008267.3",-0.941385664165586,1.42487056429181,21.5989829512742,0.000259012640663598,0.0113286157430026
"ACTB",1.11243219131576,9.29552462226597,21.5903178858894,0.000259513188981428,0.0113286157430026
"EML4",0.876226333889623,2.05574464627274,21.5257473910378,0.000263277671212574,0.0114623815897602
"PHF20L1",0.685956745891905,3.60876435701932,21.5033475800235,0.000264597922541943,0.0114893050185984
"AOC2",-1.59536306323745,2.59356433989448,21.469411551978,0.00026661234866473,0.0115461485387345
"AC002310.4",-0.971012877661346,1.56552252380463,21.4459814364025,0.000268013225810643,0.0115761913100798
"DUT",1.00194916396408,5.75577582809059,21.41700750208,0.000269757041112358,0.0116208493763403
"PPIB",1.16954855507073,6.96531609304772,21.3896274070881,0.000271416679062584,0.0116616562631352
"BNIPL",-1.19453658491382,1.34183103395249,21.3424969776965,0.000274300478865979,0.0117547090027122
"LTA",-1.13476872733355,0.92912880814762,21.2831099445238,0.000277983481717225,0.0118543626409049
"AC026410.3",0.760677464950434,4.25262935085188,21.2816577595839,0.00027807423665898,0.0118543626409049
"PRDX3",0.948403066603397,6.85639103892001,21.215880131304,0.000282220234719077,0.011999857772341
"SNRPD3",0.718947967075143,4.11464912917026,21.1886101824099,0.000283959448996726,0.0120425289639285
"LCMT2",0.910572145223655,4.17701902453398,21.1328908837182,0.000287550751694801,0.0121633224941703
"ACOX2",1.01252804864656,1.17976069230478,21.1114209257809,0.000288948193854612,0.0121909328180412
"CENPW",1.92452290774635,2.99382220990402,21.0360392452372,0.000293915566532993,0.0123686319386764
"UGGT1",1.15847062217167,3.79341884421497,21.0106404482928,0.000295610856370897,0.0123991416957676
"GALNT2",1.02858482209544,2.64608539176999,20.991851281646,0.000296872060953714,0.0123991416957676
"HMGN2",1.84940936581302,9.26032329519918,20.9912449434988,0.000296912861621314,0.0123991416957676
"LCLAT1",0.724336785401522,1.25894910948256,20.9649958867926,0.000298685236930642,0.0124414181388158
"CES3",-1.56860119311293,1.9101605560288,20.9411495101308,0.000300305713577876,0.012477168861091
"MAGOH3P",1.26311756828918,2.78287547957781,20.9044822968249,0.000302816780983649,0.0125496473536768
"ZFP69B",1.18310133098197,1.54602341906522,20.8653632592909,0.000305521859384446,0.0126054664108602
"GTPBP8",0.873972810321238,2.17945839170051,20.8627470816571,0.000305703736414875,0.0126054664108602
"PPP1CA",0.887911214432467,5.23219373233024,20.8294434156422,0.000308029699358389,0.0126694627600423
"MCM6",1.80041729924096,4.45151998489368,20.8070926410794,0.00030960187592089,0.0126983409408647
"AP002992.1",-0.967216762689655,0.90338251848628,20.7974459562584,0.000310283223967372,0.0126983409408647
"AC007566.1",-0.964050219629746,1.43892699401876,20.7739664019204,0.000311948659663176,0.0127346622411127
"TIMM23",0.822368985962077,3.63082204892739,20.7563707666232,0.000313203341032814,0.0127540763500178
"ALG5",0.769326287272451,2.45372540925674,20.696317048216,0.000317528550019753,0.0128981200094872
"GART",0.787563349421882,4.72408809806143,20.6809174211539,0.000318648475996831,0.0129115731486835
"SAMD15",1.06137124828432,1.19220865355592,20.6593192743746,0.000320226687025292,0.0129166285781569
"AL589743.6",-1.43296752551349,1.56102602019049,20.6576186770937,0.000320351325762473,0.0129166285781569
"LTV1",0.677689369119871,2.01758516984666,20.6223993602642,0.000322944912431466,0.0129881477922888
"ZNF30",-0.747354866558941,2.12920095145558,20.6084440024348,0.000323979134336481,0.0129881477922888
"GUCA1B",-1.65393356137283,1.99004182163479,20.5912938618145,0.000325255231785064,0.0129881477922888
"WFIKKN1",-1.71065753792109,2.26340675027299,20.5907102876601,0.000325298753502651,0.0129881477922888
"SLC25A25-AS1",-1.09874933936249,3.42971360314258,20.5518680442206,0.000328210325855434,0.0130527701551837
"DNAJC8",1.05118439595578,4.69332897976904,20.5478658294633,0.000328511991688192,0.0130527701551837
"TPM3",1.1666576584349,6.43855628065725,20.5197562673884,0.000330639562284648,0.0131054954832922
"SEC11A",0.812022380222384,4.54098226657994,20.5006907360237,0.000332091435600479,0.0131312483110624
"AL022069.1",-1.06597221564448,2.62737109602805,20.4463095120927,0.00033627226520622,0.0132401734761938
"COTL1",2.2907682123498,3.29242903089837,20.44383662215,0.000336463785344937,0.0132401734761938
"GAL3ST1",-1.61357635510777,1.05894456644523,20.3929194986183,0.000340434645870223,0.0133643049230109
"PRDX4",1.17096832468088,4.55547073601687,20.3820521098492,0.000341288976642093,0.0133657907838064
"BRIX1",0.906950343202097,4.98153689729737,20.3524578028468,0.000343627776222998,0.0133767401247701
"AC108693.2",0.930657976041789,0.950864374738102,20.3506991479939,0.000343767327627043,0.0133767401247701
"SNRPD2",0.734065235934853,7.42909361067767,20.3475168168918,0.00034402001176104,0.0133767401247701
"AC125494.2",-1.39632368726143,3.45243974528497,20.3056072889891,0.000347367313944426,0.0134748884579864
"HMGN2P17",2.76429581586922,3.20034332434458,20.2927249717487,0.000348403580169707,0.0134831361876551
"SF3B6",1.25882080921508,5.76725394832495,20.2543152424998,0.000351514022719592,0.0135714258299993
"ANXA5",1.04454609177882,7.35969552985581,20.2365269090319,0.000352965119841647,0.0135953859101359
"INHA",-1.48662008596742,2.46503499264954,20.1692204992158,0.000358517080982916,0.0137575359316746
"RPS26P49",-1.17524486989263,1.17755640662778,20.1557371556868,0.000359641080738635,0.0137575359316746
"CNOT10",0.641516371379121,2.05457715216895,20.1550782091121,0.000359696113546532,0.0137575359316746
"EIF4A1P4",1.197248129385,1.5137737938713,20.1222526740197,0.000362449625233919,0.0137792530565263
"NUDT15",1.10468999124741,3.84663779882061,20.1187172372727,0.000362747602645229,0.0137792530565263
"SLC39A5",-0.829852697569582,0.936718239551459,20.1135779933525,0.000363181246028519,0.0137792530565263
"SS18",0.792575281048755,3.91016760088335,20.0994495972716,0.000364376395686041,0.0137792530565263
"ZDHHC13",1.05400980636113,2.28035887618464,20.0983145134917,0.000364472606809768,0.0137792530565263
"PI4K2B",1.11354100305538,2.02148302992485,20.0628650074019,0.00036749180130757,0.0138299457642019
"RWDD4",0.869744885564769,3.62090486952644,20.0627324905381,0.000367503140343789,0.0138299457642019
"GDI2",0.820014096985559,4.40122694476695,20.0505771995965,0.0003685449068732,0.0138373397374181
"SNRPG",1.09204212471004,5.20823517428649,20.0247279673423,0.000370771386584153,0.0138890791725002
"CYP2W1",-1.576455658191,2.34698311396988,19.9938864239413,0.000373447717756738,0.0139573952960681
"MAGOH",1.00044941625653,4.61117925986118,19.9823580743815,0.000374453692957,0.0139631137897633
"MRPL50",0.778118942457128,4.71014319844298,19.9655545685604,0.000375925455160648,0.013986135684045
"PSMA7",1.14325120734565,7.44805558385749,19.9279596273269,0.000379241925555979,0.014058305303868
"PAICS",1.39256629951068,5.5441279946701,19.9241161840808,0.000379582831051292,0.014058305303868
"IKBIP",0.944411098323681,3.9068551100263,19.9083049268154,0.000380988892522455,0.0140785286017891
"NR1I3",-1.07298611027638,1.66590991414197,19.869899901272,0.000384428667177357,0.0141320768313477
