"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"AC002504.1",0,1.13524099982575,-1.50027092048889,Inf,Inf,0.193836222987041,"QGBObyPGBO",0.999994476311857
"AC002540.1",0,0.546399982716942,-1.83459044295036,Inf,Inf,0.126021337344518,"QGBObyPGBO",0.999994476311857
"AC004847.1",0,1.00669546619334,-1.49882318783137,Inf,Inf,0.194196961444726,"QGBObyPGBO",0.999994476311857
"AC007849.2",0,2.06237848087994,-2.82909173923335,Inf,Inf,0.0367139017495777,"QGBObyPGBO",0.999994476311857
"AC007992.1",0,0.478485318282869,-1.57985134951524,Inf,Inf,0.174977671675883,"QGBObyPGBO",0.999994476311857
"AC010139.1",0,0.680783546458997,-1.55721930318017,Inf,Inf,0.180150647986048,"QGBObyPGBO",0.999994476311857
"AC011416.2",0,1.47129954889598,-1.54384091570377,Inf,Inf,0.183278580153941,"QGBObyPGBO",0.999994476311857
"AC012629.3",0,0.746914669463775,-1.48174385041821,Inf,Inf,0.198501922083797,"QGBObyPGBO",0.999994476311857
"AC012640.5",0,1.71404611787145,-1.47259319088732,Inf,Inf,0.200846080743247,"QGBObyPGBO",0.999994476311857
"AC013410.1",0,0.653169240631458,-1.55156810464968,Inf,Inf,0.181465513878907,"QGBObyPGBO",0.999994476311857
"AC019129.1",0,0.446634318200924,-1.58075840689457,Inf,Inf,0.174773411856907,"QGBObyPGBO",0.999994476311857
"AC021087.4",0,1.82913657717244,-1.57760905534483,Inf,Inf,0.175483619360957,"QGBObyPGBO",0.999994476311857
"AC023141.8",0,1.42740606558589,-2.19948254639865,Inf,Inf,0.0791454576439193,"QGBObyPGBO",0.999994476311857
"AC023538.1",0,0.913927783951543,-1.54964868885275,Inf,Inf,0.181914234257875,"QGBObyPGBO",0.999994476311857
"AC025166.1",0,1.94939611677204,-1.55585268244459,Inf,Inf,0.180467763788755,"QGBObyPGBO",0.999994476311857
"AC026585.1",0,1.6223069434329,-1.65328698523642,Inf,Inf,0.159179863231146,"QGBObyPGBO",0.999994476311857
"AC027124.1",0,1.13350777227145,-1.57829047654726,Inf,Inf,0.175329712836036,"QGBObyPGBO",0.999994476311857
"AC068138.1",0,0.572710919868769,-1.58048740989601,Inf,Inf,0.174834412998352,"QGBObyPGBO",0.999994476311857
"AC069213.2",0,1.31154391235859,-2.20701526636865,Inf,Inf,0.0783984080582827,"QGBObyPGBO",0.999994476311857
"AC069218.2",0,1.55191995873196,-1.35359851493364,Inf,Inf,0.233835695141598,"QGBObyPGBO",0.999994476311857
"AC073352.2",0,0.90241677997465,-1.57788834128111,Inf,Inf,0.175420523506533,"QGBObyPGBO",0.999994476311857
"AC079089.2",0,0.454000202406611,-1.56486645494054,Inf,Inf,0.178386207394476,"QGBObyPGBO",0.999994476311857
"AC091962.1",0,0.50266107785576,-1.58086596095422,Inf,Inf,0.174749207345595,"QGBObyPGBO",0.999994476311857
"AC092132.1",0,1.19059428960488,-1.43556257695891,Inf,Inf,0.210606293792744,"QGBObyPGBO",0.999994476311857
"AC096638.1",0,2.28307510761213,-1.38626119343079,Inf,Inf,0.224303259594787,"QGBObyPGBO",0.999994476311857
"AC104581.1",0,1.1409808206539,-1.84424135177859,Inf,Inf,0.124466888978264,"QGBObyPGBO",0.999994476311857
"AC105129.2",0,1.10254557757609,-1.38854931253704,Inf,Inf,0.223649356596011,"QGBObyPGBO",0.999994476311857
"AC106789.1",0,0.769555556036727,-1.56523734366679,Inf,Inf,0.178301063048588,"QGBObyPGBO",0.999994476311857
"AC128657.1",0,1.45146934375622,-1.38303137107437,Inf,Inf,0.225229349533295,"QGBObyPGBO",0.999994476311857
"AC128713.1",0,1.272628231026,-1.40637282637266,Inf,Inf,0.218616947837085,"QGBObyPGBO",0.999994476311857
"AC137590.2",0,0.888910144124656,-1.53209426613154,Inf,Inf,0.186068629660322,"QGBObyPGBO",0.999994476311857
"AC140113.3",0,2.93356757373309,-1.90259841648989,Inf,Inf,0.115477624864795,"QGBObyPGBO",0.999994476311857
"AC233266.2",0,0.887081590840514,-1.5604008465134,Inf,Inf,0.179414500221581,"QGBObyPGBO",0.999994476311857
"AC233280.2",0,0.632837153799721,-1.57228471321933,Inf,Inf,0.176690754765961,"QGBObyPGBO",0.999994476311857
"ACTG1P24",0,1.28427258301335,-1.85144075303887,Inf,Inf,0.123320098071873,"QGBObyPGBO",0.999994476311857
"AL021997.1",0,2.53025225901137,-1.29114666849783,Inf,Inf,0.253121244465395,"QGBObyPGBO",0.999994476311857
"AL031679.1",0,1.19152796728132,-1.54289316529255,Inf,Inf,0.183502168392366,"QGBObyPGBO",0.999994476311857
"AL031773.1",0,1.46551032167674,-1.34990333638494,Inf,Inf,0.234937680520794,"QGBObyPGBO",0.999994476311857
"AL136301.1",0,0.81637175842041,-1.56530057942888,Inf,Inf,0.178286550085146,"QGBObyPGBO",0.999994476311857
"AL162588.1",0,0.726084487054063,-1.50557302958883,Inf,Inf,0.192520594573965,"QGBObyPGBO",0.999994476311857
"AL358613.2",0,0.565848084079506,-1.56282578877758,Inf,Inf,0.17885539254072,"QGBObyPGBO",0.999994476311857
"AL450990.1",0,1.04422011423968,-1.47636562823973,Inf,Inf,0.199876473541167,"QGBObyPGBO",0.999994476311857
"AL451142.1",0,0.991736061523221,-1.5636452061086,Inf,Inf,0.178666849056446,"QGBObyPGBO",0.999994476311857
"AL669983.1",0,0.673138840862464,-1.53375062047061,Inf,Inf,0.185672724159804,"QGBObyPGBO",0.999994476311857
"AP001630.1",0,0.772439408739673,-1.97102193354744,Inf,Inf,0.105785645116286,"QGBObyPGBO",0.999994476311857
"AP002373.2",0,0.596449702727531,-1.8881391761067,Inf,Inf,0.117640734891909,"QGBObyPGBO",0.999994476311857
"AP005212.1",0,0.986138442380282,-1.50860551347712,Inf,Inf,0.191772023318982,"QGBObyPGBO",0.999994476311857
"ARL5AP1",0,0.731696021316166,-1.8804484267072,Inf,Inf,0.11880824356858,"QGBObyPGBO",0.999994476311857
"BX284613.1",0,0.666232010977393,-1.57972345034567,Inf,Inf,0.175006492081917,"QGBObyPGBO",0.999994476311857
"CEACAMP7",0,0.793862847396254,-1.55910206289027,Inf,Inf,0.179714657622678,"QGBObyPGBO",0.999994476311857
"CHCHD2P3",0,1.24041300268317,-1.43938478768312,Inf,Inf,0.209578261068502,"QGBObyPGBO",0.999994476311857
"CR848007.3",0,0.618944049831178,-1.58088761800872,Inf,Inf,0.174744333930416,"QGBObyPGBO",0.999994476311857
"CTBP2P1",0,5.27875196668928,-1.42550003903434,Inf,Inf,0.213335761225152,"QGBObyPGBO",0.999994476311857
"DYNLL1P3",0,1.4640008973457,-1.41639542236089,Inf,Inf,0.215834347279737,"QGBObyPGBO",0.999994476311857
"GAPDHP37",0,0.9304226272212,-1.56599571127568,Inf,Inf,0.178127089652061,"QGBObyPGBO",0.999994476311857
"HLA-S",0,1.7673970277288,-1.96485264508064,Inf,Inf,0.106623813701084,"QGBObyPGBO",0.999994476311857
"HLA-Z",0,1.31857723466818,-1.55259660733086,Inf,Inf,0.18122551587361,"QGBObyPGBO",0.999994476311857
"HMGB1P45",0,0.847933581646269,-1.50294460425503,Inf,Inf,0.193171710593887,"QGBObyPGBO",0.999994476311857
"HMGN1P17",0,0.751888028276883,-1.52932251057764,Inf,Inf,0.186732978665078,"QGBObyPGBO",0.999994476311857
